employee_id,cost_center,punch_in_time,punch_out_time,punch_apply_date,hours_worked,paycode
5012319,53410,2021-06-17 17:52:00,2021-06-17 22:14:00,2021-06-17,4.4,WRK
5012329,11151,,,2021-06-17,1,CHARGE
5012329,11151,2021-06-17 6:07:00,2021-06-17 11:52:00,2021-06-17,5.8,WRK
5012329,11151,,,2021-06-17,0.7,BREAK
5012329,11151,2021-06-17 12:32:00,2021-06-17 14:07:00,2021-06-17,1.6,WRK
5014147,54013,,,2021-06-17,3,CHARGE
5014147,54013,2021-06-17 14:09:00,2021-06-17 19:43:00,2021-06-17,5.6,WRK
5014147,54013,,,2021-06-17,0.8,BREAK
5014147,54013,2021-06-17 20:28:00,2021-06-17 22:09:00,2021-06-17,1.7,WRK
507800,53410,,,2021-06-17,8,ABSENT
1377208,53410,2021-06-18 14:02:00,2021-06-18 18:37:00,2021-06-18,4.6,WRK
1377208,53410,,,2021-06-18,0.7,BREAK
1377208,53410,2021-06-18 19:21:00,2021-06-18 22:02:00,2021-06-18,2.7,WRK
1672200,31288,,,2021-06-18,8,ABSENT
1977006,54013,,,2021-06-18,2,CHARGE
1977006,54013,2021-06-18 6:15:00,2021-06-18 8:49:00,2021-06-18,2.6,WRK
1977006,54013,,,2021-06-18,0.8,BREAK
1977006,54013,2021-06-18 9:39:00,2021-06-18 14:15:00,2021-06-18,4.6,WRK
3974506,54013,,,2021-06-18,8,ABSENT
4019778,53410,,,2021-06-18,8,ABSENT
4024378,18048,,,2021-06-18,7,ON_CALL
4024378,18048,2021-06-18 14:04:00,2021-06-18 15:04:00,2021-06-18,1,WRK
5001252,11151,2021-06-18 6:13:00,2021-06-18 12:02:00,2021-06-18,5.8,WRK
5001252,11151,,,2021-06-18,0.7,BREAK
5001252,11151,2021-06-18 12:46:00,2021-06-18 14:13:00,2021-06-18,1.4,WRK
5005963,53410,,,2021-06-18,5,ON_CALL
5005963,53410,2021-06-18 6:18:00,2021-06-18 9:18:00,2021-06-18,3,WRK
5009770,53410,2021-06-18 14:01:00,2021-06-18 16:42:00,2021-06-18,2.7,WRK
5009770,53410,,,2021-06-18,0.5,BREAK
5009770,53410,2021-06-18 17:13:00,2021-06-18 22:01:00,2021-06-18,4.8,WRK
5010823,55050,,,2021-06-18,8,ABSENT
5010836,54013,,,2021-06-18,1,CHARGE
5010836,54013,2021-06-18 6:20:00,2021-06-18 11:01:00,2021-06-18,4.7,WRK
5010836,54013,,,2021-06-18,1,BREAK
5010836,54013,2021-06-18 11:59:00,2021-06-18 14:20:00,2021-06-18,2.4,WRK
5011015,55050,,,2021-06-18,8,ABSENT
5011060,55050,2021-06-18 14:05:00,2021-06-18 18:53:00,2021-06-18,4.8,WRK
5011060,55050,,,2021-06-18,0.7,BREAK
5011060,55050,2021-06-18 19:32:00,2021-06-18 22:05:00,2021-06-18,2.5,WRK
5011105,51100,,,2021-06-18,8,ABSENT
5011147,55050,,,2021-06-18,8,ABSENT
5011401,53410,,,2021-06-18,1,CHARGE
5011401,53410,2021-06-18 6:06:00,2021-06-18 11:54:00,2021-06-18,5.8,WRK
5011401,53410,,,2021-06-18,0.6,BREAK
5011401,53410,2021-06-18 12:30:00,2021-06-18 14:06:00,2021-06-18,1.6,WRK
5011633,54013,,,2021-06-18,1,CHARGE
5011633,54013,2021-06-18 14:10:00,2021-06-18 18:00:00,2021-06-18,3.8,WRK
5011633,54013,,,2021-06-18,0.7,BREAK
5011633,54013,2021-06-18 18:40:00,2021-06-18 22:10:00,2021-06-18,3.5,WRK
5012159,54013,,,2021-06-18,8,ABSENT
5012163,11151,,,2021-06-18,8,ABSENT
5012165,18048,,,2021-06-18,8,ABSENT
5012319,53410,,,2021-06-18,8,ON_CALL
5012329,11151,2021-06-18 14:07:00,2021-06-18 18:56:00,2021-06-18,4.8,WRK
5012329,11151,,,2021-06-18,0.9,BREAK
5012329,11151,2021-06-18 19:51:00,2021-06-18 22:07:00,2021-06-18,2.3,WRK
5014147,54013,,,2021-06-18,8,ABSENT
507800,53410,,,2021-06-18,8,ON_CALL
1377208,53410,,,2021-06-19,2,CHARGE
1377208,53410,2021-06-19 14:15:00,2021-06-19 19:46:00,2021-06-19,5.5,WRK
1377208,53410,,,2021-06-19,1,BREAK
1377208,53410,2021-06-19 20:45:00,2021-06-19 22:15:00,2021-06-19,1.5,WRK
1672200,31288,,,2021-06-19,8,ABSENT
3974506,54013,,,2021-06-19,8,ABSENT
4019778,53410,,,2021-06-19,8,ABSENT
4024378,18048,,,2021-06-19,8,ABSENT
5001188,53410,2021-06-19 14:12:00,2021-06-19 19:50:00,2021-06-19,5.6,WRK
5001188,53410,,,2021-06-19,0.9,BREAK
5001188,53410,2021-06-19 20:44:00,2021-06-19 22:12:00,2021-06-19,1.5,WRK
5009770,53410,,,2021-06-19,8,ABSENT
5010823,55050,,,2021-06-19,8,ON_CALL
5010831,18048,2021-06-19 6:03:00,2021-06-19 8:33:00,2021-06-19,2.5,WRK
5010831,18048,,,2021-06-19,0.9,BREAK
5010831,18048,2021-06-19 9:26:00,2021-06-19 14:03:00,2021-06-19,4.6,WRK
5010836,54013,,,2021-06-19,8,ABSENT
5011015,55050,,,2021-06-19,8,ABSENT
5011018,54013,,,2021-06-19,8,ABSENT
5011060,55050,,,2021-06-19,8,ABSENT
5011105,51100,,,2021-06-19,8,ABSENT
5011110,31288,2021-06-19 14:20:00,2021-06-19 19:55:00,2021-06-19,5.6,WRK
5011110,31288,,,2021-06-19,0.5,BREAK
5011110,31288,2021-06-19 20:27:00,2021-06-19 22:20:00,2021-06-19,1.9,WRK
5011147,55050,,,2021-06-19,8,ABSENT
5011401,53410,,,2021-06-19,8,ABSENT
5011499,53410,,,2021-06-19,8,ABSENT
5011633,54013,,,2021-06-19,8,ABSENT
5012163,11151,,,2021-06-19,8,ABSENT
5012165,18048,2021-06-19 6:02:00,2021-06-19 10:33:00,2021-06-19,4.5,WRK
5012165,18048,,,2021-06-19,0.6,BREAK
5012165,18048,2021-06-19 11:09:00,2021-06-19 14:02:00,2021-06-19,2.9,WRK
5012329,11151,,,2021-06-19,8,ABSENT
5014147,54013,,,2021-06-19,8,ABSENT
507800,53410,,,2021-06-19,8,ABSENT
1377208,53410,,,2021-06-20,8,ABSENT
1672200,31288,,,2021-06-20,8,ABSENT
1977006,54013,2021-06-20 6:09:00,2021-06-20 11:47:00,2021-06-20,5.6,WRK
1977006,54013,,,2021-06-20,0.9,BREAK
1977006,54013,2021-06-20 12:41:00,2021-06-20 14:09:00,2021-06-20,1.5,WRK
3974506,54013,,,2021-06-20,8,ABSENT
4019778,53410,2021-06-20 6:07:00,2021-06-20 11:52:00,2021-06-20,5.8,WRK
4019778,53410,,,2021-06-20,0.9,BREAK
4019778,53410,2021-06-20 12:47:00,2021-06-20 14:07:00,2021-06-20,1.3,WRK
5001188,53410,2021-06-20 14:16:00,2021-06-20 16:49:00,2021-06-20,2.6,WRK
5001188,53410,,,2021-06-20,0.6,BREAK
5001188,53410,2021-06-20 17:26:00,2021-06-20 22:16:00,2021-06-20,4.8,WRK
5005963,53410,,,2021-06-20,8,ABSENT
5009770,53410,,,2021-06-20,7,ON_CALL
5009770,53410,2021-06-20 14:00:00,2021-06-20 15:00:00,2021-06-20,1,WRK
5010823,55050,,,2021-06-20,3,CHARGE
5010823,55050,2021-06-20 6:00:00,2021-06-20 8:37:00,2021-06-20,2.6,WRK
5010823,55050,,,2021-06-20,0.5,BREAK
5010823,55050,2021-06-20 9:08:00,2021-06-20 14:00:00,2021-06-20,4.9,WRK
5010836,54013,,,2021-06-20,8,ABSENT
5011015,55050,,,2021-06-20,8,ABSENT
5011018,54013,,,2021-06-20,6,ON_CALL
5011018,54013,2021-06-20 14:16:00,2021-06-20 16:16:00,2021-06-20,2,WRK
5011060,55050,,,2021-06-20,8,ON_CALL
5011105,51100,,,2021-06-20,8,ABSENT
5011110,31288,,,2021-06-20,8,ABSENT
5011147,55050,,,2021-06-20,8,ABSENT
5011401,53410,,,2021-06-20,8,ON_CALL
5011499,53410,,,2021-06-20,8,ABSENT
5011633,54013,,,2021-06-20,6,ON_CALL
5011633,54013,2021-06-20 14:01:00,2021-06-20 16:01:00,2021-06-20,2,WRK
5012159,54013,2021-06-20 6:08:00,2021-06-20 9:53:00,2021-06-20,3.8,WRK
5012159,54013,,,2021-06-20,0.5,BREAK
5012159,54013,2021-06-20 10:25:00,2021-06-20 14:08:00,2021-06-20,3.7,WRK
5012163,11151,,,2021-06-20,8,ABSENT
5012165,18048,,,2021-06-20,2,CHARGE
5012165,18048,2021-06-20 14:15:00,2021-06-20 17:45:00,2021-06-20,3.5,WRK
5012165,18048,,,2021-06-20,0.5,BREAK
5012165,18048,2021-06-20 18:16:00,2021-06-20 22:15:00,2021-06-20,4,WRK
5012329,11151,,,2021-06-20,8,ABSENT
507800,53410,,,2021-06-20,8,ABSENT
1672200,31288,,,2021-06-21,3,CHARGE
1672200,31288,2021-06-21 6:18:00,2021-06-21 11:59:00,2021-06-21,5.7,WRK
1672200,31288,,,2021-06-21,0.9,BREAK
1672200,31288,2021-06-21 12:55:00,2021-06-21 14:18:00,2021-06-21,1.4,WRK
1977006,54013,2021-06-21 6:08:00,2021-06-21 11:41:00,2021-06-21,5.6,WRK
1977006,54013,,,2021-06-21,0.6,BREAK
1977006,54013,2021-06-21 12:15:00,2021-06-21 14:08:00,2021-06-21,1.9,WRK
3974506,54013,,,2021-06-21,5,ON_CALL
3974506,54013,2021-06-21 14:20:00,2021-06-21 17:20:00,2021-06-21,3,WRK
4019778,53410,,,2021-06-21,8,ABSENT
4024378,18048,,,2021-06-21,5,ON_CALL
4024378,18048,2021-06-21 14:03:00,2021-06-21 17:03:00,2021-06-21,3,WRK
5001188,53410,2021-06-21 14:09:00,2021-06-21 19:59:00,2021-06-21,5.8,WRK
5001188,53410,,,2021-06-21,0.9,BREAK
5001188,53410,2021-06-21 20:55:00,2021-06-21 22:09:00,2021-06-21,1.2,WRK
5001252,11151,,,2021-06-21,1,CHARGE
5001252,11151,2021-06-21 14:14:00,2021-06-21 17:58:00,2021-06-21,3.7,WRK
5001252,11151,,,2021-06-21,0.8,BREAK
5001252,11151,2021-06-21 18:49:00,2021-06-21 22:14:00,2021-06-21,3.4,WRK
5005963,53410,2021-06-21 14:03:00,2021-06-21 17:34:00,2021-06-21,3.5,WRK
5005963,53410,,,2021-06-21,1,BREAK
5005963,53410,2021-06-21 18:34:00,2021-06-21 22:03:00,2021-06-21,3.5,WRK
5010831,18048,,,2021-06-21,1,CHARGE
5010831,18048,2021-06-21 6:03:00,2021-06-21 9:35:00,2021-06-21,3.5,WRK
5010831,18048,,,2021-06-21,0.6,BREAK
5010831,18048,2021-06-21 10:10:00,2021-06-21 14:03:00,2021-06-21,3.9,WRK
5010836,54013,,,2021-06-21,8,ABSENT
5011015,55050,,,2021-06-21,3,CHARGE
5011015,55050,2021-06-21 14:17:00,2021-06-21 18:06:00,2021-06-21,3.8,WRK
5011015,55050,,,2021-06-21,0.8,BREAK
5011015,55050,2021-06-21 18:54:00,2021-06-21 22:17:00,2021-06-21,3.4,WRK
5011060,55050,,,2021-06-21,8,ON_CALL
5011105,51100,2021-06-21 14:17:00,2021-06-21 16:49:00,2021-06-21,2.5,WRK
5011105,51100,,,2021-06-21,0.6,BREAK
5011105,51100,2021-06-21 17:24:00,2021-06-21 22:17:00,2021-06-21,4.9,WRK
5011110,31288,2021-06-21 14:00:00,2021-06-21 19:38:00,2021-06-21,5.6,WRK
5011110,31288,,,2021-06-21,0.8,BREAK
5011110,31288,2021-06-21 20:27:00,2021-06-21 22:00:00,2021-06-21,1.6,WRK
5011147,55050,,,2021-06-21,8,ABSENT
5011499,53410,,,2021-06-21,8,ABSENT
5011633,54013,,,2021-06-21,5,ON_CALL
5011633,54013,2021-06-21 14:13:00,2021-06-21 17:13:00,2021-06-21,3,WRK
5012159,54013,,,2021-06-21,8,ON_CALL
5012163,11151,,,2021-06-21,8,ABSENT
5012165,18048,,,2021-06-21,8,ON_CALL
5012319,53410,,,2021-06-21,6,ON_CALL
5012319,53410,2021-06-21 6:18:00,2021-06-21 8:18:00,2021-06-21,2,WRK
5012329,11151,,,2021-06-21,6,ON_CALL
5012329,11151,2021-06-21 14:18:00,2021-06-21 16:18:00,2021-06-21,2,WRK
5014147,54013,,,2021-06-21,8,ON_CALL
507800,53410,,,2021-06-21,8,ABSENT
1377208,53410,2021-06-22 14:18:00,2021-06-22 18:01:00,2021-06-22,3.7,WRK
1377208,53410,,,2021-06-22,0.7,BREAK
1377208,53410,2021-06-22 18:42:00,2021-06-22 22:18:00,2021-06-22,3.6,WRK
1672200,31288,,,2021-06-22,8,ABSENT
4019778,53410,2021-06-22 14:08:00,2021-06-22 18:50:00,2021-06-22,4.7,WRK
4019778,53410,,,2021-06-22,0.7,BREAK
4019778,53410,2021-06-22 19:32:00,2021-06-22 22:08:00,2021-06-22,2.6,WRK
4024378,18048,,,2021-06-22,8,ABSENT
5001188,53410,,,2021-06-22,5,ON_CALL
5001188,53410,2021-06-22 14:07:00,2021-06-22 17:07:00,2021-06-22,3,WRK
5001252,11151,,,2021-06-22,3,CHARGE
5001252,11151,2021-06-22 6:08:00,2021-06-22 11:47:00,2021-06-22,5.7,WRK
5001252,11151,,,2021-06-22,0.9,BREAK
5001252,11151,2021-06-22 12:40:00,2021-06-22 14:08:00,2021-06-22,1.5,WRK
5005963,53410,,,2021-06-22,8,ON_CALL
5009770,53410,,,2021-06-22,6,ON_CALL
5009770,53410,2021-06-22 6:04:00,2021-06-22 8:04:00,2021-06-22,2,WRK
5010823,55050,,,2021-06-22,8,ABSENT
5010831,18048,2021-06-22 6:11:00,2021-06-22 9:44:00,2021-06-22,3.6,WRK
5010831,18048,,,2021-06-22,0.8,BREAK
5010831,18048,2021-06-22 10:32:00,2021-06-22 14:11:00,2021-06-22,3.6,WRK
5010836,54013,,,2021-06-22,7,ON_CALL
5010836,54013,2021-06-22 14:12:00,2021-06-22 15:12:00,2021-06-22,1,WRK
5011015,55050,2021-06-22 6:11:00,2021-06-22 11:48:00,2021-06-22,5.6,WRK
5011015,55050,,,2021-06-22,0.8,BREAK
5011015,55050,2021-06-22 12:35:00,2021-06-22 14:11:00,2021-06-22,1.6,WRK
5011018,54013,,,2021-06-22,8,ABSENT
5011060,55050,,,2021-06-22,2,CHARGE
5011060,55050,2021-06-22 14:04:00,2021-06-22 19:51:00,2021-06-22,5.8,WRK
5011060,55050,,,2021-06-22,0.7,BREAK
5011060,55050,2021-06-22 20:31:00,2021-06-22 22:04:00,2021-06-22,1.6,WRK
5011105,51100,,,2021-06-22,3,CHARGE
5011105,51100,2021-06-22 6:17:00,2021-06-22 9:55:00,2021-06-22,3.6,WRK
5011105,51100,,,2021-06-22,0.8,BREAK
5011105,51100,2021-06-22 10:43:00,2021-06-22 14:17:00,2021-06-22,3.6,WRK
5011110,31288,,,2021-06-22,8,ABSENT
5011147,55050,,,2021-06-22,8,ABSENT
5011401,53410,,,2021-06-22,3,CHARGE
5011401,53410,2021-06-22 14:06:00,2021-06-22 19:51:00,2021-06-22,5.8,WRK
5011401,53410,,,2021-06-22,1,BREAK
5011401,53410,2021-06-22 20:49:00,2021-06-22 22:06:00,2021-06-22,1.3,WRK
5011499,53410,,,2021-06-22,7,ON_CALL
5011499,53410,2021-06-22 14:18:00,2021-06-22 15:18:00,2021-06-22,1,WRK
5012159,54013,,,2021-06-22,1,CHARGE
5012159,54013,2021-06-22 6:09:00,2021-06-22 9:53:00,2021-06-22,3.7,WRK
5012159,54013,,,2021-06-22,0.9,BREAK
5012159,54013,2021-06-22 10:50:00,2021-06-22 14:09:00,2021-06-22,3.3,WRK
5012165,18048,,,2021-06-22,8,ABSENT
5012319,53410,2021-06-22 14:05:00,2021-06-22 17:35:00,2021-06-22,3.5,WRK
5012319,53410,,,2021-06-22,0.9,BREAK
5012319,53410,2021-06-22 18:28:00,2021-06-22 22:05:00,2021-06-22,3.6,WRK
5012329,11151,,,2021-06-22,8,ABSENT
5014147,54013,,,2021-06-22,2,CHARGE
5014147,54013,2021-06-22 14:04:00,2021-06-22 18:36:00,2021-06-22,4.5,WRK
5014147,54013,,,2021-06-22,0.6,BREAK
5014147,54013,2021-06-22 19:09:00,2021-06-22 22:04:00,2021-06-22,2.9,WRK
