employee_id,cost_center,punch_in_time,punch_out_time,punch_apply_date,hours_worked,paycode
5009770,53410,,,2021-07-19,5,ON_CALL
5009770,53410,2021-07-19 6:07:00,2021-07-19 9:07:00,2021-07-19,3,WRK
5010823,53410,2021-07-19 14:05:00,2021-07-19 19:43:00,2021-07-19,5.6,WRK
5010823,53410,,,2021-07-19,0.5,BREAK
5010823,53410,2021-07-19 20:13:00,2021-07-19 22:05:00,2021-07-19,1.9,WRK
5010831,51120,,,2021-07-19,1,CHARGE
5010831,51120,2021-07-19 6:20:00,2021-07-19 11:09:00,2021-07-19,4.8,WRK
5010831,51120,,,2021-07-19,0.7,BREAK
5010831,51120,2021-07-19 11:51:00,2021-07-19 14:20:00,2021-07-19,2.5,WRK
5010836,51100,,,2021-07-19,8,ABSENT
5011015,51100,,,2021-07-19,8,ABSENT
5011018,54013,,,2021-07-19,2,CHARGE
5011018,54013,2021-07-19 6:20:00,2021-07-19 9:04:00,2021-07-19,2.7,WRK
5011018,54013,,,2021-07-19,0.7,BREAK
5011018,54013,2021-07-19 9:43:00,2021-07-19 14:20:00,2021-07-19,4.6,WRK
5011060,54013,,,2021-07-19,3,CHARGE
5011060,54013,2021-07-19 14:10:00,2021-07-19 17:43:00,2021-07-19,3.6,WRK
5011060,54013,,,2021-07-19,0.6,BREAK
5011060,54013,2021-07-19 18:20:00,2021-07-19 22:10:00,2021-07-19,3.8,WRK
5011105,51100,,,2021-07-19,7,ON_CALL
5011105,51100,2021-07-19 6:15:00,2021-07-19 7:15:00,2021-07-19,1,WRK
5011110,51120,,,2021-07-19,6,ON_CALL
5011110,51120,2021-07-19 14:09:00,2021-07-19 16:09:00,2021-07-19,2,WRK
5011633,53410,,,2021-07-19,2,CHARGE
5011633,53410,2021-07-19 14:05:00,2021-07-19 19:40:00,2021-07-19,5.6,WRK
5011633,53410,,,2021-07-19,0.6,BREAK
5011633,53410,2021-07-19 20:14:00,2021-07-19 22:05:00,2021-07-19,1.9,WRK
5012159,18048,,,2021-07-19,7,ON_CALL
5012159,18048,2021-07-19 14:03:00,2021-07-19 15:03:00,2021-07-19,1,WRK
5012165,51120,,,2021-07-19,8,ABSENT
5012319,51100,,,2021-07-19,5,ON_CALL
5012319,51100,2021-07-19 6:09:00,2021-07-19 9:09:00,2021-07-19,3,WRK
5012329,54013,,,2021-07-19,8,ABSENT
5014147,11151,2021-07-19 14:19:00,2021-07-19 16:54:00,2021-07-19,2.6,WRK
5014147,11151,,,2021-07-19,0.6,BREAK
5014147,11151,2021-07-19 17:27:00,2021-07-19 22:19:00,2021-07-19,4.9,WRK
507800,31288,,,2021-07-19,3,CHARGE
507800,31288,2021-07-19 14:15:00,2021-07-19 18:05:00,2021-07-19,3.8,WRK
507800,31288,,,2021-07-19,0.5,BREAK
507800,31288,2021-07-19 18:35:00,2021-07-19 22:15:00,2021-07-19,3.7,WRK
1672200,55050,,,2021-07-20,8,ABSENT
1977006,51120,,,2021-07-20,5,ON_CALL
1977006,51120,2021-07-20 14:08:00,2021-07-20 17:08:00,2021-07-20,3,WRK
3974506,53410,,,2021-07-20,2,CHARGE
3974506,53410,2021-07-20 6:18:00,2021-07-20 11:04:00,2021-07-20,4.8,WRK
3974506,53410,,,2021-07-20,0.6,BREAK
3974506,53410,2021-07-20 11:37:00,2021-07-20 14:18:00,2021-07-20,2.7,WRK
4024378,18048,,,2021-07-20,1,CHARGE
4024378,18048,2021-07-20 14:13:00,2021-07-20 16:44:00,2021-07-20,2.5,WRK
4024378,18048,,,2021-07-20,0.6,BREAK
4024378,18048,2021-07-20 17:17:00,2021-07-20 22:13:00,2021-07-20,4.9,WRK
5001188,51120,,,2021-07-20,8,ABSENT
5001252,54013,,,2021-07-20,8,ABSENT
5005963,51100,,,2021-07-20,3,CHARGE
5005963,51100,2021-07-20 6:12:00,2021-07-20 8:50:00,2021-07-20,2.6,WRK
5005963,51100,,,2021-07-20,0.8,BREAK
5005963,51100,2021-07-20 9:41:00,2021-07-20 14:12:00,2021-07-20,4.5,WRK
5010831,51120,,,2021-07-20,7,ON_CALL
5010831,51120,2021-07-20 14:18:00,2021-07-20 15:18:00,2021-07-20,1,WRK
5010836,51100,,,2021-07-20,7,ON_CALL
5010836,51100,2021-07-20 14:08:00,2021-07-20 15:08:00,2021-07-20,1,WRK
5011015,51100,,,2021-07-20,8,ABSENT
5011018,54013,,,2021-07-20,8,ON_CALL
5011060,54013,2021-07-20 14:05:00,2021-07-20 16:53:00,2021-07-20,2.8,WRK
5011060,54013,,,2021-07-20,0.8,BREAK
5011060,54013,2021-07-20 17:40:00,2021-07-20 22:05:00,2021-07-20,4.4,WRK
5011105,51100,,,2021-07-20,8,ABSENT
5011110,51120,,,2021-07-20,8,ABSENT
5011147,11151,,,2021-07-20,1,CHARGE
5011147,11151,2021-07-20 6:15:00,2021-07-20 9:00:00,2021-07-20,2.8,WRK
5011147,11151,,,2021-07-20,1,BREAK
5011147,11151,2021-07-20 9:59:00,2021-07-20 14:15:00,2021-07-20,4.3,WRK
5011401,31288,2021-07-20 6:06:00,2021-07-20 11:55:00,2021-07-20,5.8,WRK
5011401,31288,,,2021-07-20,0.8,BREAK
5011401,31288,2021-07-20 12:45:00,2021-07-20 14:06:00,2021-07-20,1.4,WRK
5011499,18048,2021-07-20 6:19:00,2021-07-20 10:02:00,2021-07-20,3.7,WRK
5011499,18048,,,2021-07-20,0.6,BREAK
5011499,18048,2021-07-20 10:36:00,2021-07-20 14:19:00,2021-07-20,3.7,WRK
5011633,53410,,,2021-07-20,2,CHARGE
5011633,53410,2021-07-20 14:14:00,2021-07-20 18:57:00,2021-07-20,4.7,WRK
5011633,53410,,,2021-07-20,0.7,BREAK
5011633,53410,2021-07-20 19:36:00,2021-07-20 22:14:00,2021-07-20,2.6,WRK
5012159,18048,,,2021-07-20,8,ABSENT
5012163,53410,,,2021-07-20,5,ON_CALL
5012163,53410,2021-07-20 14:01:00,2021-07-20 17:01:00,2021-07-20,3,WRK
5012165,51120,2021-07-20 6:18:00,2021-07-20 11:54:00,2021-07-20,5.6,WRK
5012165,51120,,,2021-07-20,0.5,BREAK
5012165,51120,2021-07-20 12:26:00,2021-07-20 14:18:00,2021-07-20,1.9,WRK
5012319,51100,2021-07-20 14:00:00,2021-07-20 16:32:00,2021-07-20,2.5,WRK
5012319,51100,,,2021-07-20,0.6,BREAK
5012319,51100,2021-07-20 17:07:00,2021-07-20 22:00:00,2021-07-20,4.9,WRK
5014147,11151,,,2021-07-20,5,ON_CALL
5014147,11151,2021-07-20 6:15:00,2021-07-20 9:15:00,2021-07-20,3,WRK
507800,31288,,,2021-07-20,5,ON_CALL
507800,31288,2021-07-20 6:18:00,2021-07-20 9:18:00,2021-07-20,3,WRK
1377208,53410,,,2021-07-21,2,CHARGE
1377208,53410,2021-07-21 6:13:00,2021-07-21 9:51:00,2021-07-21,3.6,WRK
1377208,53410,,,2021-07-21,0.9,BREAK
1377208,53410,2021-07-21 10:48:00,2021-07-21 14:13:00,2021-07-21,3.4,WRK
1672200,55050,,,2021-07-21,5,ON_CALL
1672200,55050,2021-07-21 6:09:00,2021-07-21 9:09:00,2021-07-21,3,WRK
3974506,53410,,,2021-07-21,8,ABSENT
4019778,31288,,,2021-07-21,7,ON_CALL
4019778,31288,2021-07-21 14:18:00,2021-07-21 15:18:00,2021-07-21,1,WRK
5001188,51120,,,2021-07-21,7,ON_CALL
5001188,51120,2021-07-21 14:18:00,2021-07-21 15:18:00,2021-07-21,1,WRK
5001252,54013,2021-07-21 14:09:00,2021-07-21 19:46:00,2021-07-21,5.6,WRK
5001252,54013,,,2021-07-21,0.9,BREAK
5001252,54013,2021-07-21 20:39:00,2021-07-21 22:09:00,2021-07-21,1.5,WRK
5005963,51100,,,2021-07-21,8,ON_CALL
5009770,53410,,,2021-07-21,2,CHARGE
5009770,53410,2021-07-21 14:00:00,2021-07-21 16:32:00,2021-07-21,2.5,WRK
5009770,53410,,,2021-07-21,0.8,BREAK
5009770,53410,2021-07-21 17:21:00,2021-07-21 22:00:00,2021-07-21,4.7,WRK
5010823,53410,,,2021-07-21,8,ABSENT
5010831,51120,,,2021-07-21,5,ON_CALL
5010831,51120,2021-07-21 14:04:00,2021-07-21 17:04:00,2021-07-21,3,WRK
5010836,51100,,,2021-07-21,7,ON_CALL
5010836,51100,2021-07-21 6:00:00,2021-07-21 7:00:00,2021-07-21,1,WRK
5011018,54013,,,2021-07-21,3,CHARGE
5011018,54013,2021-07-21 6:13:00,2021-07-21 11:52:00,2021-07-21,5.7,WRK
5011018,54013,,,2021-07-21,0.8,BREAK
5011018,54013,2021-07-21 12:41:00,2021-07-21 14:13:00,2021-07-21,1.5,WRK
5011060,54013,,,2021-07-21,2,CHARGE
5011060,54013,2021-07-21 14:11:00,2021-07-21 17:43:00,2021-07-21,3.5,WRK
5011060,54013,,,2021-07-21,0.8,BREAK
5011060,54013,2021-07-21 18:28:00,2021-07-21 22:11:00,2021-07-21,3.7,WRK
5011105,51100,,,2021-07-21,8,ON_CALL
5011110,51120,,,2021-07-21,5,ON_CALL
5011110,51120,2021-07-21 6:15:00,2021-07-21 9:15:00,2021-07-21,3,WRK
5011147,11151,,,2021-07-21,5,ON_CALL
5011147,11151,2021-07-21 6:17:00,2021-07-21 9:17:00,2021-07-21,3,WRK
5011499,18048,,,2021-07-21,8,ABSENT
5011633,53410,,,2021-07-21,8,ABSENT
5012159,18048,,,2021-07-21,6,ON_CALL
5012159,18048,2021-07-21 14:02:00,2021-07-21 16:02:00,2021-07-21,2,WRK
5012163,53410,,,2021-07-21,7,ON_CALL
5012163,53410,2021-07-21 6:18:00,2021-07-21 7:18:00,2021-07-21,1,WRK
5012165,51120,,,2021-07-21,6,ON_CALL
5012165,51120,2021-07-21 14:20:00,2021-07-21 16:20:00,2021-07-21,2,WRK
5012329,54013,,,2021-07-21,8,ABSENT
5014147,11151,,,2021-07-21,8,ABSENT
507800,31288,,,2021-07-21,8,ABSENT
1377208,53410,,,2021-07-22,8,ABSENT
1672200,55050,2021-07-22 14:04:00,2021-07-22 18:53:00,2021-07-22,4.8,WRK
1672200,55050,,,2021-07-22,0.8,BREAK
1672200,55050,2021-07-22 19:38:00,2021-07-22 22:04:00,2021-07-22,2.4,WRK
1977006,51120,2021-07-22 6:08:00,2021-07-22 9:52:00,2021-07-22,3.7,WRK
1977006,51120,,,2021-07-22,1,BREAK
1977006,51120,2021-07-22 10:51:00,2021-07-22 14:08:00,2021-07-22,3.3,WRK
3974506,53410,,,2021-07-22,6,ON_CALL
3974506,53410,2021-07-22 14:19:00,2021-07-22 16:19:00,2021-07-22,2,WRK
4019778,31288,,,2021-07-22,3,CHARGE
4019778,31288,2021-07-22 14:15:00,2021-07-22 16:45:00,2021-07-22,2.5,WRK
4019778,31288,,,2021-07-22,0.9,BREAK
4019778,31288,2021-07-22 17:37:00,2021-07-22 22:15:00,2021-07-22,4.6,WRK
4024378,18048,,,2021-07-22,8,ABSENT
5001252,54013,,,2021-07-22,8,ABSENT
5009770,53410,,,2021-07-22,3,CHARGE
5009770,53410,2021-07-22 14:08:00,2021-07-22 18:46:00,2021-07-22,4.6,WRK
5009770,53410,,,2021-07-22,0.5,BREAK
5009770,53410,2021-07-22 19:17:00,2021-07-22 22:08:00,2021-07-22,2.9,WRK
5010823,53410,,,2021-07-22,8,ABSENT
5010831,51120,,,2021-07-22,7,ON_CALL
5010831,51120,2021-07-22 14:12:00,2021-07-22 15:12:00,2021-07-22,1,WRK
5010836,51100,,,2021-07-22,8,ABSENT
5011018,54013,,,2021-07-22,6,ON_CALL
5011018,54013,2021-07-22 14:12:00,2021-07-22 16:12:00,2021-07-22,2,WRK
5011060,54013,,,2021-07-22,5,ON_CALL
5011060,54013,2021-07-22 6:07:00,2021-07-22 9:07:00,2021-07-22,3,WRK
5011105,51100,,,2021-07-22,8,ABSENT
5011110,51120,,,2021-07-22,6,ON_CALL
5011110,51120,2021-07-22 6:03:00,2021-07-22 8:03:00,2021-07-22,2,WRK
5011147,11151,2021-07-22 6:02:00,2021-07-22 9:34:00,2021-07-22,3.5,WRK
5011147,11151,,,2021-07-22,0.9,BREAK
5011147,11151,2021-07-22 10:27:00,2021-07-22 14:02:00,2021-07-22,3.6,WRK
5011499,18048,,,2021-07-22,5,ON_CALL
5011499,18048,2021-07-22 6:11:00,2021-07-22 9:11:00,2021-07-22,3,WRK
5011633,53410,,,2021-07-22,3,CHARGE
5011633,53410,2021-07-22 14:17:00,2021-07-22 18:01:00,2021-07-22,3.7,WRK
5011633,53410,,,2021-07-22,0.8,BREAK
5011633,53410,2021-07-22 18:51:00,2021-07-22 22:17:00,2021-07-22,3.4,WRK
5012163,53410,,,2021-07-22,5,ON_CALL
5012163,53410,2021-07-22 14:13:00,2021-07-22 17:13:00,2021-07-22,3,WRK
5012165,51120,,,2021-07-22,8,ON_CALL
5012319,51100,,,2021-07-22,8,ON_CALL
5012329,54013,,,2021-07-22,7,ON_CALL
5012329,54013,2021-07-22 14:14:00,2021-07-22 15:14:00,2021-07-22,1,WRK
5014147,11151,,,2021-07-22,8,ON_CALL
507800,31288,2021-07-22 14:02:00,2021-07-22 16:38:00,2021-07-22,2.6,WRK
507800,31288,,,2021-07-22,0.7,BREAK
507800,31288,2021-07-22 17:20:00,2021-07-22 22:02:00,2021-07-22,4.7,WRK
1377208,53410,,,2021-07-23,2,CHARGE
1377208,53410,2021-07-23 14:02:00,2021-07-23 16:48:00,2021-07-23,2.8,WRK
1377208,53410,,,2021-07-23,0.8,BREAK
1377208,53410,2021-07-23 17:34:00,2021-07-23 22:02:00,2021-07-23,4.5,WRK
1672200,55050,,,2021-07-23,8,ABSENT
3974506,53410,2021-07-23 6:12:00,2021-07-23 11:49:00,2021-07-23,5.6,WRK
3974506,53410,,,2021-07-23,0.5,BREAK
3974506,53410,2021-07-23 12:21:00,2021-07-23 14:12:00,2021-07-23,1.9,WRK
4019778,31288,,,2021-07-23,8,ABSENT
4024378,18048,,,2021-07-23,8,ON_CALL
5001188,51120,2021-07-23 14:13:00,2021-07-23 19:02:00,2021-07-23,4.8,WRK
5001188,51120,,,2021-07-23,1,BREAK
5001188,51120,2021-07-23 20:02:00,2021-07-23 22:13:00,2021-07-23,2.2,WRK
5001252,54013,,,2021-07-23,6,ON_CALL
5001252,54013,2021-07-23 14:14:00,2021-07-23 16:14:00,2021-07-23,2,WRK
5009770,53410,,,2021-07-23,1,CHARGE
5009770,53410,2021-07-23 14:14:00,2021-07-23 18:50:00,2021-07-23,4.6,WRK
5009770,53410,,,2021-07-23,0.8,BREAK
5009770,53410,2021-07-23 19:35:00,2021-07-23 22:14:00,2021-07-23,2.6,WRK
5010823,53410,2021-07-23 14:00:00,2021-07-23 18:44:00,2021-07-23,4.7,WRK
5010823,53410,,,2021-07-23,0.5,BREAK
5010823,53410,2021-07-23 19:14:00,2021-07-23 22:00:00,2021-07-23,2.8,WRK
5010836,51100,,,2021-07-23,6,ON_CALL
5010836,51100,2021-07-23 14:17:00,2021-07-23 16:17:00,2021-07-23,2,WRK
5011015,51100,,,2021-07-23,6,ON_CALL
5011015,51100,2021-07-23 14:18:00,2021-07-23 16:18:00,2021-07-23,2,WRK
5011018,54013,,,2021-07-23,5,ON_CALL
5011018,54013,2021-07-23 14:13:00,2021-07-23 17:13:00,2021-07-23,3,WRK
5011105,51100,,,2021-07-23,8,ABSENT
5011110,51120,,,2021-07-23,8,ON_CALL
5011147,11151,,,2021-07-23,8,ABSENT
5011401,31288,,,2021-07-23,8,ABSENT
5011499,18048,,,2021-07-23,1,CHARGE
5011499,18048,2021-07-23 6:01:00,2021-07-23 9:49:00,2021-07-23,3.8,WRK
5011499,18048,,,2021-07-23,0.9,BREAK
5011499,18048,2021-07-23 10:46:00,2021-07-23 14:01:00,2021-07-23,3.2,WRK
5011633,53410,,,2021-07-23,6,ON_CALL
5011633,53410,2021-07-23 14:09:00,2021-07-23 16:09:00,2021-07-23,2,WRK
5012159,18048,,,2021-07-23,6,ON_CALL
5012159,18048,2021-07-23 6:05:00,2021-07-23 8:05:00,2021-07-23,2,WRK
5012163,53410,,,2021-07-23,8,ABSENT
5012319,51100,,,2021-07-23,6,ON_CALL
5012319,51100,2021-07-23 14:06:00,2021-07-23 16:06:00,2021-07-23,2,WRK
5012329,54013,2021-07-23 14:08:00,2021-07-23 18:41:00,2021-07-23,4.6,WRK
5012329,54013,,,2021-07-23,0.9,BREAK
5012329,54013,2021-07-23 19:38:00,2021-07-23 22:08:00,2021-07-23,2.5,WRK
5014147,11151,,,2021-07-23,3,CHARGE
5014147,11151,2021-07-23 6:09:00,2021-07-23 8:51:00,2021-07-23,2.7,WRK
5014147,11151,,,2021-07-23,0.7,BREAK
5014147,11151,2021-07-23 9:33:00,2021-07-23 14:09:00,2021-07-23,4.6,WRK
507800,31288,,,2021-07-23,5,ON_CALL
507800,31288,2021-07-23 6:05:00,2021-07-23 9:05:00,2021-07-23,3,WRK
